,state,naics,num_employees,annual_payroll,year,demRatio,total_pop
788,Rhode Island,Real Estate and Rental and Leasing,5487,276976,2020,0.6059935988395926,1096.444
789,Rhode Island,"Professional, Scientific, and Technical Services",22980,1748764,2020,0.6059935988395926,1096.444
790,Rhode Island,Management of Companies and Enterprises,11010,932271,2020,0.6059935988395926,1096.444
791,Rhode Island,Administrative and Support and Waste Management and Remediation Services,25900,1090142,2020,0.6059935988395926,1096.444
792,Rhode Island,Educational Services,29657,1137938,2020,0.6059935988395926,1096.444
793,Rhode Island,Health Care and Social Assistance,87110,4333322,2020,0.6059935988395926,1096.444
794,Rhode Island,"Arts, Entertainment, and Recreation",9412,201014,2020,0.6059935988395926,1096.444
795,Rhode Island,Accommodation and Food Services,52223,976210,2020,0.6059935988395926,1096.444
796,Rhode Island,Other Services (except Public Administration),17891,611026,2020,0.6059935988395926,1096.444
797,Rhode Island,Industries not classified,32,1166,2020,0.6059935988395926,1096.444
798,South Carolina,"Agriculture, Forestry, Fishing and Hunting",3691,179818,2020,0.440733912504179,5132.151
799,South Carolina,"Mining, Quarrying, and Oil and Gas Extraction",1786,118987,2020,0.440733912504179,5132.151
800,South Carolina,Utilities,10684,1043145,2020,0.440733912504179,5132.151
801,South Carolina,Construction,90598,4947502,2020,0.440733912504179,5132.151
802,South Carolina,Manufacturing,248874,14394641,2020,0.440733912504179,5132.151
803,South Carolina,Wholesale Trade,76346,4724421,2020,0.440733912504179,5132.151
804,South Carolina,Retail Trade,254533,7013649,2020,0.440733912504179,5132.151
805,South Carolina,Transportation and Warehousing,74188,3166304,2020,0.440733912504179,5132.151
806,South Carolina,Information,35773,2418548,2020,0.440733912504179,5132.151
807,South Carolina,Finance and Insurance,79189,6336319,2020,0.440733912504179,5132.151
808,South Carolina,Real Estate and Rental and Leasing,28092,1292225,2020,0.440733912504179,5132.151
809,South Carolina,"Professional, Scientific, and Technical Services",101448,7169489,2020,0.440733912504179,5132.151
810,South Carolina,Management of Companies and Enterprises,31177,2659667,2020,0.440733912504179,5132.151
811,South Carolina,Administrative and Support and Waste Management and Remediation Services,306311,11126398,2020,0.440733912504179,5132.151
812,South Carolina,Educational Services,31619,954603,2020,0.440733912504179,5132.151
813,South Carolina,Health Care and Social Assistance,256734,12467723,2020,0.440733912504179,5132.151
814,South Carolina,"Arts, Entertainment, and Recreation",31430,550340,2020,0.440733912504179,5132.151
815,South Carolina,Accommodation and Food Services,240525,3796555,2020,0.440733912504179,5132.151
816,South Carolina,Other Services (except Public Administration),83501,2448924,2020,0.440733912504179,5132.151
817,South Carolina,Industries not classified,277,7607,2020,0.440733912504179,5132.151
818,South Dakota,"Agriculture, Forestry, Fishing and Hunting",450,19632,2020,0.365652201383185,887.852
819,South Dakota,"Mining, Quarrying, and Oil and Gas Extraction",1325,110730,2020,0.365652201383185,887.852
820,South Dakota,Utilities,2777,266954,2020,0.365652201383185,887.852
821,South Dakota,Construction,21974,1253887,2020,0.365652201383185,887.852
822,South Dakota,Manufacturing,45701,2286154,2020,0.365652201383185,887.852
823,South Dakota,Wholesale Trade,19337,1124351,2020,0.365652201383185,887.852
824,South Dakota,Retail Trade,51645,1523583,2020,0.365652201383185,887.852
825,South Dakota,Transportation and Warehousing,10617,468749,2020,0.365652201383185,887.852
826,South Dakota,Information,6330,318079,2020,0.365652201383185,887.852
827,South Dakota,Finance and Insurance,25144,1777237,2020,0.365652201383185,887.852
828,South Dakota,Real Estate and Rental and Leasing,4180,171788,2020,0.365652201383185,887.852
829,South Dakota,"Professional, Scientific, and Technical Services",13721,748583,2020,0.365652201383185,887.852
830,South Dakota,Management of Companies and Enterprises,7228,570026,2020,0.365652201383185,887.852
831,South Dakota,Administrative and Support and Waste Management and Remediation Services,11012,397709,2020,0.365652201383185,887.852
832,South Dakota,Educational Services,8264,222054,2020,0.365652201383185,887.852
833,South Dakota,Health Care and Social Assistance,73372,4110337,2020,0.365652201383185,887.852
834,South Dakota,"Arts, Entertainment, and Recreation",7152,132268,2020,0.365652201383185,887.852
835,South Dakota,Accommodation and Food Services,39622,654892,2020,0.365652201383185,887.852
836,South Dakota,Other Services (except Public Administration),14535,426162,2020,0.365652201383185,887.852
837,South Dakota,Industries not classified,54,1360,2020,0.365652201383185,887.852
838,Tennessee,"Agriculture, Forestry, Fishing and Hunting",1767,59110,2020,0.3817222962793364,6926.091
839,Tennessee,"Mining, Quarrying, and Oil and Gas Extraction",3470,238335,2020,0.3817222962793364,6926.091
840,Tennessee,Utilities,3290,278828,2020,0.3817222962793364,6926.091
841,Tennessee,Construction,124505,7308058,2020,0.3817222962793364,6926.091
842,Tennessee,Manufacturing,333095,18471131,2020,0.3817222962793364,6926.091
843,Tennessee,Wholesale Trade,122647,8196004,2020,0.3817222962793364,6926.091
844,Tennessee,Retail Trade,319918,9566325,2020,0.3817222962793364,6926.091
845,Tennessee,Transportation and Warehousing,171293,7979273,2020,0.3817222962793364,6926.091
846,Tennessee,Information,46708,3282398,2020,0.3817222962793364,6926.091
847,Tennessee,Finance and Insurance,136009,11960464,2020,0.3817222962793364,6926.091
848,Tennessee,Real Estate and Rental and Leasing,38477,2024811,2020,0.3817222962793364,6926.091
849,Tennessee,"Professional, Scientific, and Technical Services",126003,9212851,2020,0.3817222962793364,6926.091
850,Tennessee,Management of Companies and Enterprises,91074,9299560,2020,0.3817222962793364,6926.091
851,Tennessee,Administrative and Support and Waste Management and Remediation Services,270821,9361339,2020,0.3817222962793364,6926.091
852,Tennessee,Educational Services,66723,2514951,2020,0.3817222962793364,6926.091
853,Tennessee,Health Care and Social Assistance,434848,23176684,2020,0.3817222962793364,6926.091
854,Tennessee,"Arts, Entertainment, and Recreation",43284,1577652,2020,0.3817222962793364,6926.091
855,Tennessee,Accommodation and Food Services,307686,5027343,2020,0.3817222962793364,6926.091
856,Tennessee,Other Services (except Public Administration),118562,3504065,2020,0.3817222962793364,6926.091
857,Tennessee,Industries not classified,425,12604,2020,0.3817222962793364,6926.091
858,Texas,"Agriculture, Forestry, Fishing and Hunting",6920,314293,2020,0.4716927876322047,29234.361
859,Texas,"Mining, Quarrying, and Oil and Gas Extraction",207580,19936493,2020,0.4716927876322047,29234.361
860,Texas,Utilities,54461,5909264,2020,0.4716927876322047,29234.361
861,Texas,Construction,736998,45213758,2020,0.4716927876322047,29234.361
862,Texas,Manufacturing,830260,54524199,2020,0.4716927876322047,29234.361
863,Texas,Wholesale Trade,532256,39070895,2020,0.4716927876322047,29234.361
864,Texas,Retail Trade,1333881,40882560,2020,0.4716927876322047,29234.361
865,Texas,Transportation and Warehousing,543970,30682965,2020,0.4716927876322047,29234.361
866,Texas,Information,264355,24579992,2020,0.4716927876322047,29234.361
867,Texas,Finance and Insurance,582186,54723912,2020,0.4716927876322047,29234.361
868,Texas,Real Estate and Rental and Leasing,216969,12832526,2020,0.4716927876322047,29234.361
869,Texas,"Professional, Scientific, and Technical Services",783458,71116470,2020,0.4716927876322047,29234.361
870,Texas,Management of Companies and Enterprises,336298,41281069,2020,0.4716927876322047,29234.361
871,Texas,Administrative and Support and Waste Management and Remediation Services,1049120,44299646,2020,0.4716927876322047,29234.361
872,Texas,Educational Services,213372,8813132,2020,0.4716927876322047,29234.361
873,Texas,Health Care and Social Assistance,1615065,77809987,2020,0.4716927876322047,29234.361
874,Texas,"Arts, Entertainment, and Recreation",159138,4436363,2020,0.4716927876322047,29234.361
875,Texas,Accommodation and Food Services,1277207,21106012,2020,0.4716927876322047,29234.361
876,Texas,Other Services (except Public Administration),465949,15565489,2020,0.4716927876322047,29234.361
877,Texas,Industries not classified,1463,49910,2020,0.4716927876322047,29234.361
878,Utah,"Agriculture, Forestry, Fishing and Hunting",469,39328,2020,0.3930639487814836,3283.982
879,Utah,"Mining, Quarrying, and Oil and Gas Extraction",8097,658154,2020,0.3930639487814836,3283.982
880,Utah,Utilities,4665,477556,2020,0.3930639487814836,3283.982
881,Utah,Construction,99791,5791344,2020,0.3930639487814836,3283.982
882,Utah,Manufacturing,132445,8005485,2020,0.3930639487814836,3283.982
883,Utah,Wholesale Trade,61083,4082138,2020,0.3930639487814836,3283.982
884,Utah,Retail Trade,160246,5228119,2020,0.3930639487814836,3283.982
885,Utah,Transportation and Warehousing,68651,3623079,2020,0.3930639487814836,3283.982
886,Utah,Information,58421,5660699,2020,0.3930639487814836,3283.982
887,Utah,Finance and Insurance,73773,6263550,2020,0.3930639487814836,3283.982
888,Utah,Real Estate and Rental and Leasing,22505,1177839,2020,0.3930639487814836,3283.982
889,Utah,"Professional, Scientific, and Technical Services",99698,7078786,2020,0.3930639487814836,3283.982
890,Utah,Management of Companies and Enterprises,28257,2934508,2020,0.3930639487814836,3283.982
891,Utah,Administrative and Support and Waste Management and Remediation Services,160343,6918335,2020,0.3930639487814836,3283.982
892,Utah,Educational Services,60834,2038641,2020,0.3930639487814836,3283.982
893,Utah,Health Care and Social Assistance,153910,7420387,2020,0.3930639487814836,3283.982
894,Utah,"Arts, Entertainment, and Recreation",28495,639646,2020,0.3930639487814836,3283.982
895,Utah,Accommodation and Food Services,128286,2105151,2020,0.3930639487814836,3283.982
896,Utah,Other Services (except Public Administration),55554,2155916,2020,0.3930639487814836,3283.982
897,Utah,Industries not classified,143,4708,2020,0.3930639487814836,3283.982
898,Vermont,"Agriculture, Forestry, Fishing and Hunting",463,21171,2020,0.6829918655280656,642.936
899,Vermont,"Mining, Quarrying, and Oil and Gas Extraction",467,38016,2020,0.6829918655280656,642.936
900,Vermont,Utilities,1197,134269,2020,0.6829918655280656,642.936
901,Vermont,Construction,14185,787157,2020,0.6829918655280656,642.936
902,Vermont,Manufacturing,30658,1755876,2020,0.6829918655280656,642.936
903,Vermont,Wholesale Trade,10671,661859,2020,0.6829918655280656,642.936
904,Vermont,Retail Trade,37020,1201807,2020,0.6829918655280656,642.936
905,Vermont,Transportation and Warehousing,5821,249079,2020,0.6829918655280656,642.936
906,Vermont,Information,7207,516629,2020,0.6829918655280656,642.936
907,Vermont,Finance and Insurance,8984,758712,2020,0.6829918655280656,642.936
908,Vermont,Real Estate and Rental and Leasing,2982,136437,2020,0.6829918655280656,642.936
909,Vermont,"Professional, Scientific, and Technical Services",12304,910695,2020,0.6829918655280656,642.936
910,Vermont,Management of Companies and Enterprises,2120,179354,2020,0.6829918655280656,642.936
911,Vermont,Administrative and Support and Waste Management and Remediation Services,8562,301389,2020,0.6829918655280656,642.936
912,Vermont,Educational Services,14837,493056,2020,0.6829918655280656,642.936
913,Vermont,Health Care and Social Assistance,50381,2496977,2020,0.6829918655280656,642.936
914,Vermont,"Arts, Entertainment, and Recreation",7247,133311,2020,0.6829918655280656,642.936
915,Vermont,Accommodation and Food Services,32790,567381,2020,0.6829918655280656,642.936
916,Vermont,Other Services (except Public Administration),10505,324182,2020,0.6829918655280656,642.936
917,Vermont,Industries not classified,22,793,2020,0.6829918655280656,642.936
918,Virginia,"Agriculture, Forestry, Fishing and Hunting",4298,258760,2020,0.551546869993999,8637.193
919,Virginia,"Mining, Quarrying, and Oil and Gas Extraction",5182,356682,2020,0.551546869993999,8637.193
920,Virginia,Utilities,14471,1734759,2020,0.551546869993999,8637.193
921,Virginia,Construction,197430,11856724,2020,0.551546869993999,8637.193
922,Virginia,Manufacturing,241221,14231854,2020,0.551546869993999,8637.193
923,Virginia,Wholesale Trade,104750,7800469,2020,0.551546869993999,8637.193
924,Virginia,Retail Trade,428644,12394350,2020,0.551546869993999,8637.193
925,Virginia,Transportation and Warehousing,120952,6013120,2020,0.551546869993999,8637.193
926,Virginia,Information,97012,10929830,2020,0.551546869993999,8637.193
927,Virginia,Finance and Insurance,168520,17988347,2020,0.551546869993999,8637.193
928,Virginia,Real Estate and Rental and Leasing,56906,3463901,2020,0.551546869993999,8637.193
929,Virginia,"Professional, Scientific, and Technical Services",509368,50900558,2020,0.551546869993999,8637.193
930,Virginia,Management of Companies and Enterprises,82124,8446036,2020,0.551546869993999,8637.193
931,Virginia,Administrative and Support and Waste Management and Remediation Services,280701,12629029,2020,0.551546869993999,8637.193
932,Virginia,Educational Services,82412,3305656,2020,0.551546869993999,8637.193
933,Virginia,Health Care and Social Assistance,478490,25753193,2020,0.551546869993999,8637.193
934,Virginia,"Arts, Entertainment, and Recreation",66686,1441252,2020,0.551546869993999,8637.193
935,Virginia,Accommodation and Food Services,372701,5909440,2020,0.551546869993999,8637.193
936,Virginia,Other Services (except Public Administration),171523,6810131,2020,0.551546869993999,8637.193
937,Virginia,Industries not classified,476,15363,2020,0.551546869993999,8637.193
938,Washington,"Agriculture, Forestry, Fishing and Hunting",14669,787194,2020,0.599255031847907,7724.566
939,Washington,"Mining, Quarrying, and Oil and Gas Extraction",1869,142099,2020,0.599255031847907,7724.566
940,Washington,Utilities,10331,1182698,2020,0.599255031847907,7724.566
941,Washington,Construction,215664,15258372,2020,0.599255031847907,7724.566
942,Washington,Manufacturing,268994,18918046,2020,0.599255031847907,7724.566
943,Washington,Wholesale Trade,137075,10404096,2020,0.599255031847907,7724.566
944,Washington,Retail Trade,344587,12196359,2020,0.599255031847907,7724.566
945,Washington,Transportation and Warehousing,113285,6236956,2020,0.599255031847907,7724.566
946,Washington,Information,158998,34711682,2020,0.599255031847907,7724.566
947,Washington,Finance and Insurance,114083,11752388,2020,0.599255031847907,7724.566
948,Washington,Real Estate and Rental and Leasing,56700,3288682,2020,0.599255031847907,7724.566
949,Washington,"Professional, Scientific, and Technical Services",223938,22362226,2020,0.599255031847907,7724.566
950,Washington,Management of Companies and Enterprises,141049,17563706,2020,0.599255031847907,7724.566
951,Washington,Administrative and Support and Waste Management and Remediation Services,163987,8531964,2020,0.599255031847907,7724.566
952,Washington,Educational Services,57246,1772923,2020,0.599255031847907,7724.566
953,Washington,Health Care and Social Assistance,446543,26330269,2020,0.599255031847907,7724.566
954,Washington,"Arts, Entertainment, and Recreation",67928,1812183,2020,0.599255031847907,7724.566
955,Washington,Accommodation and Food Services,299920,6008032,2020,0.599255031847907,7724.566
956,Washington,Other Services (except Public Administration),122506,4573312,2020,0.599255031847907,7724.566
957,Washington,Industries not classified,492,17792,2020,0.599255031847907,7724.566
958,West Virginia,"Agriculture, Forestry, Fishing and Hunting",690,23265,2020,0.3020146768607797,1791.562
959,West Virginia,"Mining, Quarrying, and Oil and Gas Extraction",18246,1274429,2020,0.3020146768607797,1791.562
960,West Virginia,Utilities,5452,531740,2020,0.3020146768607797,1791.562
961,West Virginia,Construction,24221,1320090,2020,0.3020146768607797,1791.562
962,West Virginia,Manufacturing,47344,2696078,2020,0.3020146768607797,1791.562
963,West Virginia,Wholesale Trade,18142,944947,2020,0.3020146768607797,1791.562
964,West Virginia,Retail Trade,79221,2128326,2020,0.3020146768607797,1791.562
965,West Virginia,Transportation and Warehousing,15359,673330,2020,0.3020146768607797,1791.562
966,West Virginia,Information,7725,402603,2020,0.3020146768607797,1791.562
967,West Virginia,Finance and Insurance,16608,992637,2020,0.3020146768607797,1791.562
968,West Virginia,Real Estate and Rental and Leasing,6254,262865,2020,0.3020146768607797,1791.562
969,West Virginia,"Professional, Scientific, and Technical Services",24463,1374703,2020,0.3020146768607797,1791.562
970,West Virginia,Management of Companies and Enterprises,5328,374639,2020,0.3020146768607797,1791.562
971,West Virginia,Administrative and Support and Waste Management and Remediation Services,33610,1078079,2020,0.3020146768607797,1791.562
972,West Virginia,Educational Services,8269,274058,2020,0.3020146768607797,1791.562
973,West Virginia,Health Care and Social Assistance,134696,6771512,2020,0.3020146768607797,1791.562
974,West Virginia,"Arts, Entertainment, and Recreation",6211,103830,2020,0.3020146768607797,1791.562
975,West Virginia,Accommodation and Food Services,67685,993514,2020,0.3020146768607797,1791.562
976,West Virginia,Other Services (except Public Administration),22537,617211,2020,0.3020146768607797,1791.562
977,West Virginia,Industries not classified,87,1861,2020,0.3020146768607797,1791.562
978,Wisconsin,"Agriculture, Forestry, Fishing and Hunting",3765,201340,2020,0.5031906326653399,5896.7
979,Wisconsin,"Mining, Quarrying, and Oil and Gas Extraction",5781,689287,2020,0.5031906326653399,5896.7
980,Wisconsin,Utilities,12724,1455167,2020,0.5031906326653399,5896.7
981,Wisconsin,Construction,124079,8598746,2020,0.5031906326653399,5896.7
982,Wisconsin,Manufacturing,471475,27018549,2020,0.5031906326653399,5896.7
983,Wisconsin,Wholesale Trade,126808,8584047,2020,0.5031906326653399,5896.7
984,Wisconsin,Retail Trade,309187,9013898,2020,0.5031906326653399,5896.7
985,Wisconsin,Transportation and Warehousing,111609,5076792,2020,0.5031906326653399,5896.7
986,Wisconsin,Information,54591,4297006,2020,0.5031906326653399,5896.7
987,Wisconsin,Finance and Insurance,145598,12741175,2020,0.5031906326653399,5896.7
988,Wisconsin,Real Estate and Rental and Leasing,28178,1292404,2020,0.5031906326653399,5896.7
989,Wisconsin,"Professional, Scientific, and Technical Services",114960,8692403,2020,0.5031906326653399,5896.7
990,Wisconsin,Management of Companies and Enterprises,77585,7056859,2020,0.5031906326653399,5896.7
991,Wisconsin,Administrative and Support and Waste Management and Remediation Services,145588,5345612,2020,0.5031906326653399,5896.7
992,Wisconsin,Educational Services,57865,2271506,2020,0.5031906326653399,5896.7
993,Wisconsin,Health Care and Social Assistance,415712,21059236,2020,0.5031906326653399,5896.7
994,Wisconsin,"Arts, Entertainment, and Recreation",45281,1189589,2020,0.5031906326653399,5896.7
995,Wisconsin,Accommodation and Food Services,244731,3554424,2020,0.5031906326653399,5896.7
996,Wisconsin,Other Services (except Public Administration),103625,3066679,2020,0.5031906326653399,5896.7
997,Wisconsin,Industries not classified,205,4982,2020,0.5031906326653399,5896.7
998,Wyoming,"Agriculture, Forestry, Fishing and Hunting",172,8133,2020,0.275195656244149,577.664
999,Wyoming,"Mining, Quarrying, and Oil and Gas Extraction",15318,1276218,2020,0.275195656244149,577.664
1000,Wyoming,Utilities,2642,252204,2020,0.275195656244149,577.664
1001,Wyoming,Construction,18822,1087199,2020,0.275195656244149,577.664
1002,Wyoming,Manufacturing,10468,765714,2020,0.275195656244149,577.664
1003,Wyoming,Wholesale Trade,7501,455788,2020,0.275195656244149,577.664
1004,Wyoming,Retail Trade,29895,956609,2020,0.275195656244149,577.664
1005,Wyoming,Transportation and Warehousing,9840,535543,2020,0.275195656244149,577.664
1006,Wyoming,Information,3816,206553,2020,0.275195656244149,577.664
1007,Wyoming,Finance and Insurance,7031,488780,2020,0.275195656244149,577.664
1008,Wyoming,Real Estate and Rental and Leasing,4621,232304,2020,0.275195656244149,577.664
1009,Wyoming,"Professional, Scientific, and Technical Services",10800,688465,2020,0.275195656244149,577.664
1010,Wyoming,Management of Companies and Enterprises,802,53258,2020,0.275195656244149,577.664
1011,Wyoming,Administrative and Support and Waste Management and Remediation Services,7270,280514,2020,0.275195656244149,577.664
1012,Wyoming,Educational Services,2045,68434,2020,0.275195656244149,577.664
1013,Wyoming,Health Care and Social Assistance,33216,1784676,2020,0.275195656244149,577.664
1014,Wyoming,"Arts, Entertainment, and Recreation",5265,114653,2020,0.275195656244149,577.664
1015,Wyoming,Accommodation and Food Services,28422,567153,2020,0.275195656244149,577.664
1016,Wyoming,Other Services (except Public Administration),8183,279950,2020,0.275195656244149,577.664
1017,Wyoming,Industries not classified,137,5269,2020,0.275195656244149,577.664
1018,Alabama,"Agriculture, Forestry, Fishing and Hunting",6589,257589,2016,0.3562585640603926,4866.824
1019,Alabama,"Mining, Quarrying, and Oil and Gas Extraction",5216,353814,2016,0.3562585640603926,4866.824
1020,Alabama,Utilities,14447,1317536,2016,0.3562585640603926,4866.824
1021,Alabama,Construction,82327,4052850,2016,0.3562585640603926,4866.824
1022,Alabama,Manufacturing,250252,12665808,2016,0.3562585640603926,4866.824
1023,Alabama,Wholesale Trade,72647,4047923,2016,0.3562585640603926,4866.824
1024,Alabama,Retail Trade,237123,5996907,2016,0.3562585640603926,4866.824
1025,Alabama,Transportation and Warehousing,59000,2633446,2016,0.3562585640603926,4866.824
1026,Alabama,Information,32984,1869701,2016,0.3562585640603926,4866.824
1027,Alabama,Finance and Insurance,70109,4921571,2016,0.3562585640603926,4866.824
1028,Alabama,Real Estate and Rental and Leasing,23218,977950,2016,0.3562585640603926,4866.824
1029,Alabama,"Professional, Scientific, and Technical Services",100476,6895844,2016,0.3562585640603926,4866.824
1030,Alabama,Management of Companies and Enterprises,17797,1643563,2016,0.3562585640603926,4866.824
1031,Alabama,Administrative and Support and Waste Management and Remediation Services,150843,4201270,2016,0.3562585640603926,4866.824
1032,Alabama,Educational Services,26176,752801,2016,0.3562585640603926,4866.824
1033,Alabama,Health Care and Social Assistance,245766,11240183,2016,0.3562585640603926,4866.824
1034,Alabama,"Arts, Entertainment, and Recreation",17892,346733,2016,0.3562585640603926,4866.824
1035,Alabama,Accommodation and Food Services,178552,2672961,2016,0.3562585640603926,4866.824
1036,Alabama,Other Services (except Public Administration),81529,2117023,2016,0.3562585640603926,4866.824
1037,Alabama,Industries not classified,306,5150,2016,0.3562585640603926,4866.824
1038,Alaska,"Agriculture, Forestry, Fishing and Hunting",641,45422,2016,0.4161434528893193,742.575
1039,Alaska,"Mining, Quarrying, and Oil and Gas Extraction",11838,1447939,2016,0.4161434528893193,742.575
1040,Alaska,Utilities,2066,196232,2016,0.4161434528893193,742.575
1041,Alaska,Construction,17022,1496937,2016,0.4161434528893193,742.575
1042,Alaska,Manufacturing,12701,582480,2016,0.4161434528893193,742.575
1043,Alaska,Wholesale Trade,9306,572951,2016,0.4161434528893193,742.575
1044,Alaska,Retail Trade,35101,1132140,2016,0.4161434528893193,742.575
1045,Alaska,Transportation and Warehousing,18655,1356732,2016,0.4161434528893193,742.575
1046,Alaska,Information,6759,424965,2016,0.4161434528893193,742.575
1047,Alaska,Finance and Insurance,7602,516527,2016,0.4161434528893193,742.575
1048,Alaska,Real Estate and Rental and Leasing,4489,216960,2016,0.4161434528893193,742.575
1049,Alaska,"Professional, Scientific, and Technical Services",19498,1381323,2016,0.4161434528893193,742.575
1050,Alaska,Management of Companies and Enterprises,7477,770768,2016,0.4161434528893193,742.575
1051,Alaska,Administrative and Support and Waste Management and Remediation Services,17035,859744,2016,0.4161434528893193,742.575
1052,Alaska,Educational Services,3105,88059,2016,0.4161434528893193,742.575
1053,Alaska,Health Care and Social Assistance,49799,2920214,2016,0.4161434528893193,742.575
1054,Alaska,"Arts, Entertainment, and Recreation",4534,109636,2016,0.4161434528893193,742.575
1055,Alaska,Accommodation and Food Services,28606,776021,2016,0.4161434528893193,742.575
1056,Alaska,Other Services (except Public Administration),9787,343133,2016,0.4161434528893193,742.575
1057,Alaska,Industries not classified,51,1012,2016,0.4161434528893193,742.575
1058,Arizona,"Agriculture, Forestry, Fishing and Hunting",1521,58693,2016,0.4810997659896054,6944.767
1059,Arizona,"Mining, Quarrying, and Oil and Gas Extraction",11178,800482,2016,0.4810997659896054,6944.767
1060,Arizona,Utilities,12388,1253607,2016,0.4810997659896054,6944.767
1061,Arizona,Construction,141740,7070197,2016,0.4810997659896054,6944.767
1062,Arizona,Manufacturing,144208,8752279,2016,0.4810997659896054,6944.767
1063,Arizona,Wholesale Trade,93790,5998480,2016,0.4810997659896054,6944.767
1064,Arizona,Retail Trade,320561,8957673,2016,0.4810997659896054,6944.767
1065,Arizona,Transportation and Warehousing,89655,4438953,2016,0.4810997659896054,6944.767
1066,Arizona,Information,48161,3174617,2016,0.4810997659896054,6944.767
1067,Arizona,Finance and Insurance,147682,10328371,2016,0.4810997659896054,6944.767
1068,Arizona,Real Estate and Rental and Leasing,46609,2330095,2016,0.4810997659896054,6944.767
1069,Arizona,"Professional, Scientific, and Technical Services",148267,10533542,2016,0.4810997659896054,6944.767
1070,Arizona,Management of Companies and Enterprises,54879,4444944,2016,0.4810997659896054,6944.767
1071,Arizona,Administrative and Support and Waste Management and Remediation Services,270730,9372811,2016,0.4810997659896054,6944.767
1072,Arizona,Educational Services,60892,2300035,2016,0.4810997659896054,6944.767
1073,Arizona,Health Care and Social Assistance,359183,16960550,2016,0.4810997659896054,6944.767
1074,Arizona,"Arts, Entertainment, and Recreation",47840,1599932,2016,0.4810997659896054,6944.767
1075,Arizona,Accommodation and Food Services,290496,5359110,2016,0.4810997659896054,6944.767
1076,Arizona,Other Services (except Public Administration),89232,2684393,2016,0.4810997659896054,6944.767
1077,Arizona,Industries not classified,397,12496,2016,0.4810997659896054,6944.767
1078,Arkansas,"Agriculture, Forestry, Fishing and Hunting",4815,202788,2016,0.3571486231022953,2991.815
1079,Arkansas,"Mining, Quarrying, and Oil and Gas Extraction",5271,308687,2016,0.3571486231022953,2991.815
1080,Arkansas,Utilities,7077,647555,2016,0.3571486231022953,2991.815
1081,Arkansas,Construction,45609,2081774,2016,0.3571486231022953,2991.815
1082,Arkansas,Manufacturing,153952,6910392,2016,0.3571486231022953,2991.815
1083,Arkansas,Wholesale Trade,47341,2522416,2016,0.3571486231022953,2991.815
1084,Arkansas,Retail Trade,147616,3756811,2016,0.3571486231022953,2991.815
1085,Arkansas,Transportation and Warehousing,53468,2327513,2016,0.3571486231022953,2991.815
1086,Arkansas,Information,25303,1375026,2016,0.3571486231022953,2991.815
1087,Arkansas,Finance and Insurance,36831,2216361,2016,0.3571486231022953,2991.815
1088,Arkansas,Real Estate and Rental and Leasing,12490,458313,2016,0.3571486231022953,2991.815
1089,Arkansas,"Professional, Scientific, and Technical Services",37811,2140796,2016,0.3571486231022953,2991.815
1090,Arkansas,Management of Companies and Enterprises,39186,4100947,2016,0.3571486231022953,2991.815
1091,Arkansas,Administrative and Support and Waste Management and Remediation Services,63655,1553222,2016,0.3571486231022953,2991.815
1092,Arkansas,Educational Services,15997,376122,2016,0.3571486231022953,2991.815
1093,Arkansas,Health Care and Social Assistance,170777,7233723,2016,0.3571486231022953,2991.815
1094,Arkansas,"Arts, Entertainment, and Recreation",9844,198898,2016,0.3571486231022953,2991.815
1095,Arkansas,Accommodation and Food Services,105795,1541610,2016,0.3571486231022953,2991.815
1096,Arkansas,Other Services (except Public Administration),40828,1012955,2016,0.3571486231022953,2991.815
1097,Arkansas,Industries not classified,188,3142,2016,0.3571486231022953,2991.815
1098,California,"Agriculture, Forestry, Fishing and Hunting",27481,1084357,2016,0.6612822054272989,39149.186
1099,California,"Mining, Quarrying, and Oil and Gas Extraction",20933,1765735,2016,0.6612822054272989,39149.186
1100,California,Utilities,59601,7131984,2016,0.6612822054272989,39149.186
1101,California,Construction,723574,45542694,2016,0.6612822054272989,39149.186
1102,California,Manufacturing,1154342,77025732,2016,0.6612822054272989,39149.186
1103,California,Wholesale Trade,843285,70786097,2016,0.6612822054272989,39149.186
1104,California,Retail Trade,1711363,52902275,2016,0.6612822054272989,39149.186
1105,California,Transportation and Warehousing,505066,26685162,2016,0.6612822054272989,39149.186
1106,California,Information,711680,88840160,2016,0.6612822054272989,39149.186
1107,California,Finance and Insurance,611298,68264682,2016,0.6612822054272989,39149.186
1108,California,Real Estate and Rental and Leasing,292748,17688206,2016,0.6612822054272989,39149.186
1109,California,"Professional, Scientific, and Technical Services",1190717,113612466,2016,0.6612822054272989,39149.186
1110,California,Management of Companies and Enterprises,339153,46052536,2016,0.6612822054272989,39149.186
1111,California,Administrative and Support and Waste Management and Remediation Services,1457869,68650430,2016,0.6612822054272989,39149.186
1112,California,Educational Services,422749,16824012,2016,0.6612822054272989,39149.186
1113,California,Health Care and Social Assistance,1928468,110356720,2016,0.6612822054272989,39149.186
1114,California,"Arts, Entertainment, and Recreation",338705,16997429,2016,0.6612822054272989,39149.186
1115,California,Accommodation and Food Services,1671180,36606623,2016,0.6612822054272989,39149.186
1116,California,Other Services (except Public Administration),586153,19712885,2016,0.6612822054272989,39149.186
1117,California,Industries not classified,3984,113738,2016,0.6612822054272989,39149.186
